id,nb_of_available_parking_spaces,ferme,parking_id,date
1495,641,f,LPA0749,2024-12-03 16:13:08
1496,116,f,LPA0759,2024-12-03 16:13:08
1497,170,f,LPA0737,2024-12-03 16:13:08
1498,449,f,LPA0768,2024-12-03 16:13:08
1499,210,f,LPA0724,2024-12-03 16:13:08
1500,117,f,LPA0731,2024-12-03 16:13:08
1501,322,f,LPA0765,2024-12-03 16:13:08
1502,144,f,LPA0703,2024-12-03 16:13:08
1503,87,f,LPA0739,2024-12-03 16:13:08
1504,85,f,LPA0764,2024-12-03 16:13:08
1505,70,f,LPA0702,2024-12-03 16:13:08
1506,258,f,LPA0766,2024-12-03 16:13:08
1507,225,f,LPA0706,2024-12-03 16:14:09
1508,424,f,LPA0754,2024-12-03 16:14:09
1509,266,f,LPA0746,2024-12-03 16:14:09
1510,26,f,LPA0738,2024-12-03 16:14:09
1511,113,f,LPA0732,2024-12-03 16:14:09
1512,642,f,LPA0749,2024-12-03 16:14:09
1513,171,f,LPA0737,2024-12-03 16:14:09
1514,450,f,LPA0768,2024-12-03 16:14:09
1515,209,f,LPA0729,2024-12-03 16:14:09
1516,198,f,LPA0776,2024-12-03 16:14:09
1517,762,f,LPA0758,2024-12-03 16:14:09
1518,143,f,LPA0703,2024-12-03 16:14:09
1519,90,f,LPA0739,2024-12-03 16:14:09
1520,400,f,LPA0716,2024-12-03 16:14:09
1521,224,f,LPA0706,2024-12-03 16:15:08
1522,425,f,LPA0754,2024-12-03 16:15:08
1523,267,f,LPA0746,2024-12-03 16:15:08
1524,27,f,LPA0738,2024-12-03 16:15:08
1525,835,f,LPA0750,2024-12-03 16:15:08
1526,641,f,LPA0749,2024-12-03 16:15:08
1527,117,f,LPA0759,2024-12-03 16:15:08
1528,170,f,LPA0737,2024-12-03 16:15:08
1529,451,f,LPA0768,2024-12-03 16:15:08
1530,211,f,LPA0724,2024-12-03 16:15:08
1531,89,f,LPA0755,2024-12-03 16:15:08
1532,118,f,LPA0731,2024-12-03 16:15:08
1533,321,f,LPA0765,2024-12-03 16:15:08
1534,88,f,LPA0739,2024-12-03 16:15:08
1535,86,f,LPA0764,2024-12-03 16:15:08
1536,401,f,LPA0716,2024-12-03 16:15:08
1537,259,f,LPA0766,2024-12-03 16:15:08
1538,426,f,LPA0754,2024-12-03 16:16:10
1539,266,f,LPA0746,2024-12-03 16:16:10
1540,66,f,LPA0751,2024-12-03 16:16:10
1541,26,f,LPA0738,2024-12-03 16:16:10
1542,837,f,LPA0750,2024-12-03 16:16:10
1543,640,f,LPA0749,2024-12-03 16:16:10
1544,116,f,LPA0759,2024-12-03 16:16:10
1545,172,f,LPA0737,2024-12-03 16:16:10
1546,212,f,LPA0724,2024-12-03 16:16:10
1547,764,f,LPA0758,2024-12-03 16:16:10
1548,320,f,LPA0765,2024-12-03 16:16:10
1549,144,f,LPA0703,2024-12-03 16:16:10
1550,85,f,LPA0739,2024-12-03 16:16:10
1551,145,f,LPA0777,2024-12-03 16:16:10
1552,69,f,LPA0702,2024-12-03 16:16:10
1553,223,f,LPA0706,2024-12-03 16:17:09
1554,76,f,LPA0756,2024-12-03 16:17:09
1555,207,f,LPA0752,2024-12-03 16:17:09
1556,27,f,LPA0738,2024-12-03 16:17:09
1557,839,f,LPA0750,2024-12-03 16:17:09
1558,642,f,LPA0749,2024-12-03 16:17:09
1559,453,f,LPA0768,2024-12-03 16:17:09
1560,213,f,LPA0724,2024-12-03 16:17:09
1561,90,f,LPA0755,2024-12-03 16:17:09
1562,120,f,LPA0731,2024-12-03 16:17:09
1563,762,f,LPA0758,2024-12-03 16:17:09
1564,321,f,LPA0765,2024-12-03 16:17:09
1565,145,f,LPA0703,2024-12-03 16:17:09
1566,224,f,LPA0706,2024-12-03 16:18:07
1567,75,f,LPA0756,2024-12-03 16:18:07
1568,206,f,LPA0752,2024-12-03 16:18:07
1569,264,f,LPA0746,2024-12-03 16:18:07
1570,171,f,LPA0737,2024-12-03 16:18:07
1571,454,f,LPA0768,2024-12-03 16:18:07
1572,211,f,LPA0729,2024-12-03 16:18:07
1573,199,f,LPA0776,2024-12-03 16:18:07
1574,119,f,LPA0731,2024-12-03 16:18:07
1575,322,f,LPA0765,2024-12-03 16:18:07
1576,203,f,LPA0740,2024-12-03 17:01:07
1577,242,f,LPA0706,2024-12-03 17:01:07
1578,92,f,LPA0756,2024-12-03 17:01:07
1579,206,f,LPA0752,2024-12-03 17:01:07
1580,475,f,LPA0754,2024-12-03 17:01:07
1581,270,f,LPA0746,2024-12-03 17:01:07
1582,93,f,LPA0751,2024-12-03 17:01:07
1583,46,f,LPA0738,2024-12-03 17:01:07
1584,122,f,LPA0732,2024-12-03 17:01:07
1585,840,f,LPA0750,2024-12-03 17:01:07
1586,660,f,LPA0749,2024-12-03 17:01:07
1587,129,f,LPA0759,2024-12-03 17:01:07
1588,202,f,LPA0737,2024-12-03 17:01:07
1589,464,f,LPA0768,2024-12-03 17:01:07
1590,235,f,LPA0724,2024-12-03 17:01:07
1591,100,f,LPA0755,2024-12-03 17:01:07
1592,208,f,LPA0729,2024-12-03 17:01:07
1593,203,f,LPA0776,2024-12-03 17:01:07
1594,166,f,LPA0731,2024-12-03 17:01:07
1595,788,f,LPA0758,2024-12-03 17:01:07
1596,320,f,LPA0765,2024-12-03 17:01:07
1597,174,f,LPA0703,2024-12-03 17:01:07
1598,84,f,LPA0739,2024-12-03 17:01:07
1599,101,f,LPA0764,2024-12-03 17:01:07
1600,147,f,LPA0777,2024-12-03 17:01:07
1601,407,f,LPA0716,2024-12-03 17:01:07
1602,110,f,LPA0702,2024-12-03 17:01:07
1603,275,f,LPA0766,2024-12-03 17:01:07
1604,240,f,LPA0706,2024-12-03 17:03:08
1605,208,f,LPA0752,2024-12-03 17:03:08
1606,477,f,LPA0754,2024-12-03 17:03:08
1607,272,f,LPA0746,2024-12-03 17:03:08
1608,91,f,LPA0751,2024-12-03 17:03:08
1609,839,f,LPA0750,2024-12-03 17:03:08
1610,661,f,LPA0749,2024-12-03 17:03:08
1611,130,f,LPA0759,2024-12-03 17:03:08
1612,205,f,LPA0737,2024-12-03 17:03:08
1613,465,f,LPA0768,2024-12-03 17:03:08
1614,241,f,LPA0724,2024-12-03 17:03:08
1615,209,f,LPA0729,2024-12-03 17:03:08
1616,204,f,LPA0776,2024-12-03 17:03:08
1617,168,f,LPA0731,2024-12-03 17:03:08
1618,786,f,LPA0758,2024-12-03 17:03:08
1619,323,f,LPA0765,2024-12-03 17:03:08
1620,83,f,LPA0739,2024-12-03 17:03:08
1621,106,f,LPA0764,2024-12-03 17:03:08
1622,148,f,LPA0777,2024-12-03 17:03:08
1623,406,f,LPA0716,2024-12-03 17:03:08
1624,112,f,LPA0702,2024-12-03 17:03:08
1625,279,f,LPA0766,2024-12-03 17:03:08
1626,204,f,LPA0740,2024-12-03 17:04:10
1627,239,f,LPA0706,2024-12-03 17:04:10
1628,93,f,LPA0756,2024-12-03 17:04:10
1629,478,f,LPA0754,2024-12-03 17:04:10
1630,48,f,LPA0738,2024-12-03 17:04:10
1631,123,f,LPA0732,2024-12-03 17:04:10
1632,838,f,LPA0750,2024-12-03 17:04:10
1633,129,f,LPA0759,2024-12-03 17:04:10
1634,206,f,LPA0737,2024-12-03 17:04:10
1635,205,f,LPA0776,2024-12-03 17:04:10
1636,170,f,LPA0731,2024-12-03 17:04:10
1637,325,f,LPA0765,2024-12-03 17:04:10
1638,87,f,LPA0739,2024-12-03 17:04:10
1639,240,f,LPA0706,2024-12-03 17:05:10
1640,92,f,LPA0756,2024-12-03 17:05:10
1641,479,f,LPA0754,2024-12-03 17:05:10
1642,273,f,LPA0746,2024-12-03 17:05:10
1643,124,f,LPA0732,2024-12-03 17:05:10
1644,837,f,LPA0750,2024-12-03 17:05:10
1645,207,f,LPA0737,2024-12-03 17:05:10
1646,466,f,LPA0768,2024-12-03 17:05:10
1647,243,f,LPA0724,2024-12-03 17:05:10
1648,102,f,LPA0755,2024-12-03 17:05:10
1649,210,f,LPA0729,2024-12-03 17:05:10
1650,204,f,LPA0776,2024-12-03 17:05:10
1651,174,f,LPA0731,2024-12-03 17:05:10
1652,787,f,LPA0758,2024-12-03 17:05:10
1653,326,f,LPA0765,2024-12-03 17:05:10
1654,171,f,LPA0703,2024-12-03 17:05:10
1655,95,f,LPA0739,2024-12-03 17:05:10
1656,105,f,LPA0764,2024-12-03 17:05:10
1657,281,f,LPA0766,2024-12-03 17:05:10
1658,205,f,LPA0740,2024-12-03 17:07:09
1659,241,f,LPA0706,2024-12-03 17:07:09
1660,89,f,LPA0756,2024-12-03 17:07:09
1661,484,f,LPA0754,2024-12-03 17:07:09
1662,276,f,LPA0746,2024-12-03 17:07:09
1663,90,f,LPA0751,2024-12-03 17:07:09
1664,49,f,LPA0738,2024-12-03 17:07:09
1665,123,f,LPA0732,2024-12-03 17:07:09
1666,838,f,LPA0750,2024-12-03 17:07:09
1667,665,f,LPA0749,2024-12-03 17:07:09
1668,126,f,LPA0759,2024-12-03 17:07:09
1669,212,f,LPA0737,2024-12-03 17:07:09
1670,467,f,LPA0768,2024-12-03 17:07:09
1671,244,f,LPA0724,2024-12-03 17:07:09
1672,103,f,LPA0755,2024-12-03 17:07:09
1673,203,f,LPA0776,2024-12-03 17:07:09
1674,175,f,LPA0731,2024-12-03 17:07:09
1675,790,f,LPA0758,2024-12-03 17:07:09
1676,176,f,LPA0703,2024-12-03 17:07:09
1677,104,f,LPA0739,2024-12-03 17:07:09
1678,106,f,LPA0764,2024-12-03 17:07:09
1679,115,f,LPA0702,2024-12-03 17:07:09
1680,240,f,LPA0706,2024-12-03 17:08:11
1681,91,f,LPA0756,2024-12-03 17:08:11
1682,210,f,LPA0752,2024-12-03 17:08:11
1683,485,f,LPA0754,2024-12-03 17:08:11
1684,664,f,LPA0749,2024-12-03 17:08:11
1685,215,f,LPA0737,2024-12-03 17:08:11
1686,212,f,LPA0729,2024-12-03 17:08:11
1687,791,f,LPA0758,2024-12-03 17:08:11
1688,110,f,LPA0739,2024-12-03 17:08:11
1689,107,f,LPA0764,2024-12-03 17:08:11
1690,408,f,LPA0716,2024-12-03 17:08:11
1691,280,f,LPA0766,2024-12-03 17:08:11
1692,239,f,LPA0706,2024-12-03 17:09:10
1693,92,f,LPA0756,2024-12-03 17:09:10
1709,227,f,LPA0706,2024-12-04 11:40:09
1694,781,f,LPA0750,2024-12-04 11:40:09
1708,87,f,LPA0732,2024-12-04 11:40:09
1706,435,f,LPA0768,2024-12-04 11:40:09
1704,14,f,LPA0738,2024-12-04 11:40:09
1710,77,f,LPA0756,2024-12-04 11:40:09
1701,201,f,LPA0752,2024-12-04 11:40:09
1702,191,f,LPA0776,2024-12-04 11:40:09
1711,397,f,LPA0754,2024-12-04 11:40:09
1700,73,f,LPA0740,2024-12-04 11:40:09
1699,153,f,LPA0724,2024-12-04 11:40:09
1698,598,f,LPA0749,2024-12-04 11:40:09
1697,81,f,LPA0751,2024-12-04 11:40:09
1696,71,f,LPA0755,2024-12-04 11:40:09
1705,204,f,LPA0729,2024-12-04 11:40:09
1695,104,f,LPA0759,2024-12-04 11:40:09
1703,290,f,LPA0746,2024-12-04 11:40:09
1707,127,f,LPA0737,2024-12-04 11:40:09
1712,139,f,LPA0777,2024-12-04 11:40:09
1713,33,f,LPA0702,2024-12-04 11:40:09
1714,740,f,LPA0758,2024-12-04 11:40:09
1715,262,f,LPA0766,2024-12-04 11:40:09
1716,54,f,LPA0731,2024-12-04 11:40:09
1717,64,f,LPA0703,2024-12-04 11:40:09
1718,91,f,LPA0764,2024-12-04 11:40:09
1719,371,f,LPA0716,2024-12-04 11:40:09
1720,298,f,LPA0765,2024-12-04 11:40:09
1721,200,f,LPA0752,2024-12-04 11:41:12
1722,398,f,LPA0754,2024-12-04 11:41:12
1723,226,f,LPA0706,2024-12-04 11:41:12
1724,15,f,LPA0738,2024-12-04 11:41:12
1725,85,f,LPA0732,2024-12-04 11:41:12
1726,780,f,LPA0750,2024-12-04 11:41:12
1727,600,f,LPA0749,2024-12-04 11:41:12
1728,103,f,LPA0759,2024-12-04 11:41:12
1729,434,f,LPA0768,2024-12-04 11:41:12
1730,154,f,LPA0724,2024-12-04 11:41:12
1731,205,f,LPA0729,2024-12-04 11:41:12
1732,50,f,LPA0731,2024-12-04 11:41:12
1733,738,f,LPA0758,2024-12-04 11:41:12
1734,297,f,LPA0765,2024-12-04 11:41:12
1735,63,f,LPA0703,2024-12-04 11:41:12
1736,1,f,LPA0739,2024-12-04 11:41:12
1737,88,f,LPA0764,2024-12-04 11:41:12
1738,373,f,LPA0716,2024-12-04 11:41:12
1739,261,f,LPA0766,2024-12-04 11:41:12
1740,31,f,LPA0702,2024-12-04 11:41:12
1741,224,f,LPA0706,2024-12-04 11:42:10
1742,78,f,LPA0756,2024-12-04 11:42:10
1743,289,f,LPA0746,2024-12-04 11:42:10
1744,80,f,LPA0751,2024-12-04 11:42:10
1745,84,f,LPA0732,2024-12-04 11:42:10
1746,601,f,LPA0749,2024-12-04 11:42:10
1747,102,f,LPA0759,2024-12-04 11:42:10
1748,126,f,LPA0737,2024-12-04 11:42:10
1749,433,f,LPA0768,2024-12-04 11:42:10
1750,204,f,LPA0729,2024-12-04 11:42:10
1751,49,f,LPA0731,2024-12-04 11:42:10
1752,739,f,LPA0758,2024-12-04 11:42:10
1753,62,f,LPA0703,2024-12-04 11:42:10
1754,2,f,LPA0739,2024-12-04 11:42:10
1755,89,f,LPA0764,2024-12-04 11:42:10
1756,30,f,LPA0702,2024-12-04 11:42:10
1757,262,f,LPA0766,2024-12-04 11:42:10
1758,75,f,LPA0756,2024-12-04 11:43:09
1759,400,f,LPA0754,2024-12-04 11:43:09
1760,291,f,LPA0746,2024-12-04 11:43:09
1762,14,f,LPA0738,2024-12-04 11:43:09
1761,82,f,LPA0732,2024-12-04 11:43:09
1763,603,f,LPA0749,2024-12-04 11:43:09
1764,150,f,LPA0724,2024-12-04 11:43:09
1765,203,f,LPA0729,2024-12-04 11:43:09
1766,192,f,LPA0776,2024-12-04 11:43:09
1767,47,f,LPA0731,2024-12-04 11:43:09
1768,740,f,LPA0758,2024-12-04 11:43:09
1769,61,f,LPA0703,2024-12-04 11:43:09
1770,4,f,LPA0739,2024-12-04 11:43:09
1771,88,f,LPA0764,2024-12-04 11:43:09
1772,31,f,LPA0702,2024-12-04 11:43:09
1773,77,f,LPA0756,2024-12-04 11:44:12
1774,79,f,LPA0751,2024-12-04 11:44:12
1775,779,f,LPA0750,2024-12-04 11:44:12
1776,127,f,LPA0737,2024-12-04 11:44:12
1777,430,f,LPA0768,2024-12-04 11:44:12
1778,101,f,LPA0759,2024-12-04 11:44:12
1779,151,f,LPA0724,2024-12-04 11:44:12
1780,194,f,LPA0776,2024-12-04 11:44:12
1781,294,f,LPA0765,2024-12-04 11:44:12
1782,60,f,LPA0703,2024-12-04 11:44:12
1783,3,f,LPA0739,2024-12-04 11:44:12
1784,87,f,LPA0764,2024-12-04 11:44:12
1785,263,f,LPA0766,2024-12-04 11:44:12
1786,28,f,LPA0702,2024-12-04 11:44:12
1787,223,f,LPA0706,2024-12-04 11:45:10
1788,76,f,LPA0756,2024-12-04 11:45:10
1789,201,f,LPA0752,2024-12-04 11:45:10
1790,292,f,LPA0746,2024-12-04 11:45:10
1791,78,f,LPA0751,2024-12-04 11:45:10
1792,13,f,LPA0738,2024-12-04 11:45:10
1793,605,f,LPA0749,2024-12-04 11:45:10
1794,99,f,LPA0759,2024-12-04 11:45:10
1795,70,f,LPA0755,2024-12-04 11:45:10
1796,742,f,LPA0758,2024-12-04 11:45:10
1797,58,f,LPA0703,2024-12-04 11:45:10
1798,4,f,LPA0739,2024-12-04 11:45:10
1799,86,f,LPA0764,2024-12-04 11:45:10
1800,374,f,LPA0716,2024-12-04 11:45:10
1801,222,f,LPA0706,2024-12-04 11:46:07
1802,73,f,LPA0756,2024-12-04 11:46:07
1803,401,f,LPA0754,2024-12-04 11:46:07
1804,778,f,LPA0750,2024-12-04 11:46:07
1805,128,f,LPA0737,2024-12-04 11:46:07
1806,97,f,LPA0759,2024-12-04 11:46:07
1807,153,f,LPA0724,2024-12-04 11:46:07
1808,68,f,LPA0755,2024-12-04 11:46:07
1809,202,f,LPA0729,2024-12-04 11:46:07
1810,293,f,LPA0765,2024-12-04 11:46:07
1811,44,f,LPA0731,2024-12-04 11:46:07
1812,741,f,LPA0758,2024-12-04 11:46:07
1813,7,f,LPA0739,2024-12-04 11:46:07
1814,373,f,LPA0716,2024-12-04 11:46:07
1815,200,f,LPA0752,2024-12-04 11:47:09
1816,402,f,LPA0754,2024-12-04 11:47:09
1817,127,f,LPA0737,2024-12-04 11:47:09
1818,431,f,LPA0768,2024-12-04 11:47:09
1819,152,f,LPA0724,2024-12-04 11:47:09
1820,204,f,LPA0729,2024-12-04 11:47:09
1821,69,f,LPA0755,2024-12-04 11:47:09
1822,45,f,LPA0731,2024-12-04 11:47:09
1823,742,f,LPA0758,2024-12-04 11:47:09
1824,289,f,LPA0765,2024-12-04 11:47:09
1825,56,f,LPA0703,2024-12-04 11:47:09
1826,85,f,LPA0764,2024-12-04 11:47:09
1827,31,f,LPA0702,2024-12-04 11:47:09
1828,401,f,LPA0754,2024-12-04 11:48:10
1829,223,f,LPA0706,2024-12-04 11:48:10
1830,74,f,LPA0740,2024-12-04 11:48:10
1831,14,f,LPA0738,2024-12-04 11:48:10
1832,96,f,LPA0759,2024-12-04 11:48:10
1833,151,f,LPA0724,2024-12-04 11:48:10
1834,70,f,LPA0755,2024-12-04 11:48:10
1835,8,f,LPA0739,2024-12-04 11:48:10
1836,57,f,LPA0703,2024-12-04 11:48:10
1837,83,f,LPA0764,2024-12-04 11:48:10
1838,33,f,LPA0702,2024-12-04 11:48:10
1840,73,f,LPA0740,2024-12-04 11:49:07
1839,222,f,LPA0706,2024-12-04 11:49:07
1841,77,f,LPA0756,2024-12-04 11:49:07
1842,201,f,LPA0752,2024-12-04 11:49:07
1843,400,f,LPA0754,2024-12-04 11:49:07
1844,84,f,LPA0732,2024-12-04 11:49:07
1845,606,f,LPA0749,2024-12-04 11:49:07
1846,94,f,LPA0759,2024-12-04 11:49:07
1847,432,f,LPA0768,2024-12-04 11:49:07
1848,152,f,LPA0724,2024-12-04 11:49:07
1849,69,f,LPA0755,2024-12-04 11:49:07
1850,202,f,LPA0729,2024-12-04 11:49:07
1851,43,f,LPA0731,2024-12-04 11:49:07
1852,288,f,LPA0765,2024-12-04 11:49:07
1853,58,f,LPA0703,2024-12-04 11:49:07
1854,9,f,LPA0739,2024-12-04 11:49:07
1855,262,f,LPA0766,2024-12-04 11:49:07
1856,34,f,LPA0702,2024-12-04 11:49:07
1857,200,f,LPA0752,2024-12-04 11:50:11
1858,76,f,LPA0756,2024-12-04 11:50:11
1859,293,f,LPA0746,2024-12-04 11:50:11
1860,15,f,LPA0738,2024-12-04 11:50:11
1861,76,f,LPA0751,2024-12-04 11:50:11
1862,82,f,LPA0732,2024-12-04 11:50:11
1863,777,f,LPA0750,2024-12-04 11:50:11
1864,609,f,LPA0749,2024-12-04 11:50:11
1865,153,f,LPA0724,2024-12-04 11:50:11
1866,93,f,LPA0759,2024-12-04 11:50:11
1867,70,f,LPA0755,2024-12-04 11:50:11
1868,193,f,LPA0776,2024-12-04 11:50:11
1869,41,f,LPA0731,2024-12-04 11:50:11
1870,741,f,LPA0758,2024-12-04 11:50:11
1871,286,f,LPA0765,2024-12-04 11:50:11
1872,11,f,LPA0739,2024-12-04 11:50:11
1873,80,f,LPA0764,2024-12-04 11:50:11
1874,35,f,LPA0702,2024-12-04 11:50:11
1875,263,f,LPA0766,2024-12-04 11:50:11
1876,401,f,LPA0754,2024-12-04 11:51:07
1877,223,f,LPA0706,2024-12-04 11:51:07
1878,294,f,LPA0746,2024-12-04 11:51:07
1879,433,f,LPA0768,2024-12-04 11:51:07
1880,130,f,LPA0737,2024-12-04 11:51:07
1881,154,f,LPA0724,2024-12-04 11:51:07
1882,203,f,LPA0729,2024-12-04 11:51:07
1883,69,f,LPA0755,2024-12-04 11:51:07
1884,742,f,LPA0758,2024-12-04 11:51:07
1885,287,f,LPA0765,2024-12-04 11:51:07
1886,61,f,LPA0703,2024-12-04 11:51:07
1887,10,f,LPA0739,2024-12-04 11:51:07
1888,79,f,LPA0764,2024-12-04 11:51:07
1889,33,f,LPA0702,2024-12-04 11:51:07
1890,265,f,LPA0766,2024-12-04 11:51:07
1891,201,f,LPA0752,2024-12-04 11:52:10
1892,222,f,LPA0706,2024-12-04 11:52:10
1893,74,f,LPA0756,2024-12-04 11:52:10
1894,295,f,LPA0746,2024-12-04 11:52:10
1895,81,f,LPA0732,2024-12-04 11:52:10
1896,778,f,LPA0750,2024-12-04 11:52:10
1897,610,f,LPA0749,2024-12-04 11:52:10
1898,127,f,LPA0737,2024-12-04 11:52:10
1899,152,f,LPA0724,2024-12-04 11:52:10
1900,94,f,LPA0759,2024-12-04 11:52:10
1901,434,f,LPA0768,2024-12-04 11:52:10
1902,38,f,LPA0731,2024-12-04 11:52:10
1903,741,f,LPA0758,2024-12-04 11:52:10
1904,288,f,LPA0765,2024-12-04 11:52:10
1905,59,f,LPA0703,2024-12-04 11:52:10
1906,11,f,LPA0739,2024-12-04 11:52:10
1907,29,f,LPA0702,2024-12-04 11:52:10
1908,266,f,LPA0766,2024-12-04 11:52:10
1909,220,f,LPA0706,2024-12-04 11:53:07
1910,296,f,LPA0746,2024-12-04 11:53:07
1912,75,f,LPA0751,2024-12-04 11:53:07
1911,82,f,LPA0732,2024-12-04 11:53:07
1913,17,f,LPA0738,2024-12-04 11:53:07
1914,93,f,LPA0759,2024-12-04 11:53:07
1915,151,f,LPA0724,2024-12-04 11:53:07
1916,432,f,LPA0768,2024-12-04 11:53:07
1917,37,f,LPA0731,2024-12-04 11:53:07
1918,287,f,LPA0765,2024-12-04 11:53:07
1919,13,f,LPA0739,2024-12-04 11:53:07
1920,78,f,LPA0764,2024-12-04 11:53:07
1921,25,f,LPA0702,2024-12-04 11:53:07
1922,265,f,LPA0766,2024-12-04 11:53:07
1923,372,f,LPA0716,2024-12-04 11:53:07
1924,75,f,LPA0756,2024-12-04 11:54:09
1925,402,f,LPA0754,2024-12-04 11:54:09
1926,295,f,LPA0746,2024-12-04 11:54:09
1927,16,f,LPA0738,2024-12-04 11:54:09
1928,614,f,LPA0749,2024-12-04 11:54:09
1929,92,f,LPA0759,2024-12-04 11:54:09
1930,129,f,LPA0737,2024-12-04 11:54:09
1931,433,f,LPA0768,2024-12-04 11:54:09
1932,147,f,LPA0724,2024-12-04 11:54:09
1933,202,f,LPA0729,2024-12-04 11:54:09
1934,41,f,LPA0731,2024-12-04 11:54:09
1935,742,f,LPA0758,2024-12-04 11:54:09
1936,57,f,LPA0703,2024-12-04 11:54:09
1937,12,f,LPA0739,2024-12-04 11:54:09
1938,77,f,LPA0764,2024-12-04 11:54:09
1939,262,f,LPA0766,2024-12-04 11:54:09
1940,202,f,LPA0752,2024-12-04 11:55:07
1941,403,f,LPA0754,2024-12-04 11:55:07
1942,221,f,LPA0706,2024-12-04 11:55:07
1943,73,f,LPA0756,2024-12-04 11:55:07
1944,294,f,LPA0746,2024-12-04 11:55:07
1946,74,f,LPA0751,2024-12-04 11:55:07
1945,18,f,LPA0738,2024-12-04 11:55:07
1947,434,f,LPA0768,2024-12-04 11:55:07
1948,91,f,LPA0759,2024-12-04 11:55:07
1949,145,f,LPA0724,2024-12-04 11:55:07
1950,128,f,LPA0737,2024-12-04 11:55:07
1951,68,f,LPA0755,2024-12-04 11:55:07
1952,200,f,LPA0729,2024-12-04 11:55:07
1953,192,f,LPA0776,2024-12-04 11:55:07
1954,286,f,LPA0765,2024-12-04 11:55:07
1955,740,f,LPA0758,2024-12-04 11:55:07
1956,54,f,LPA0703,2024-12-04 11:55:07
1957,11,f,LPA0739,2024-12-04 11:55:07
1958,80,f,LPA0764,2024-12-04 11:55:07
1959,371,f,LPA0716,2024-12-04 11:55:07
1960,24,f,LPA0702,2024-12-04 11:55:07
1961,260,f,LPA0766,2024-12-04 11:55:07
1962,71,f,LPA0756,2024-12-04 11:56:09
1963,404,f,LPA0754,2024-12-04 11:56:09
1964,293,f,LPA0746,2024-12-04 11:56:09
1965,20,f,LPA0738,2024-12-04 11:56:09
1966,84,f,LPA0732,2024-12-04 11:56:09
1967,615,f,LPA0749,2024-12-04 11:56:09
1968,435,f,LPA0768,2024-12-04 11:56:09
1969,146,f,LPA0724,2024-12-04 11:56:09
1970,129,f,LPA0737,2024-12-04 11:56:09
1971,92,f,LPA0759,2024-12-04 11:56:09
1972,194,f,LPA0776,2024-12-04 11:56:09
1973,739,f,LPA0758,2024-12-04 11:56:09
1974,287,f,LPA0765,2024-12-04 11:56:09
1975,51,f,LPA0703,2024-12-04 11:56:09
1976,8,f,LPA0739,2024-12-04 11:56:09
1977,76,f,LPA0764,2024-12-04 11:56:09
1978,21,f,LPA0702,2024-12-04 11:56:09
1979,220,f,LPA0706,2024-12-04 11:57:08
1980,405,f,LPA0754,2024-12-04 11:57:08
1981,292,f,LPA0746,2024-12-04 11:57:08
1982,19,f,LPA0738,2024-12-04 11:57:08
1983,438,f,LPA0768,2024-12-04 11:57:08
1984,147,f,LPA0724,2024-12-04 11:57:08
1985,201,f,LPA0729,2024-12-04 11:57:08
1986,738,f,LPA0758,2024-12-04 11:57:08
1987,288,f,LPA0765,2024-12-04 11:57:08
1988,50,f,LPA0703,2024-12-04 11:57:08
1989,75,f,LPA0764,2024-12-04 11:57:08
1991,19,f,LPA0702,2024-12-04 11:57:08
1990,369,f,LPA0716,2024-12-04 11:57:08
1992,258,f,LPA0766,2024-12-04 11:57:08
1993,221,f,LPA0706,2024-12-04 11:58:09
1994,73,f,LPA0756,2024-12-04 11:58:09
1995,291,f,LPA0746,2024-12-04 11:58:09
1996,73,f,LPA0751,2024-12-04 11:58:09
1997,86,f,LPA0732,2024-12-04 11:58:09
1998,144,f,LPA0724,2024-12-04 11:58:09
1999,439,f,LPA0768,2024-12-04 11:58:09
2000,200,f,LPA0729,2024-12-04 11:58:09
2001,195,f,LPA0776,2024-12-04 11:58:09
2002,40,f,LPA0731,2024-12-04 11:58:09
2003,289,f,LPA0765,2024-12-04 11:58:09
2004,48,f,LPA0703,2024-12-04 11:58:09
2005,6,f,LPA0739,2024-12-04 11:58:09
2006,77,f,LPA0764,2024-12-04 11:58:09
2007,370,f,LPA0716,2024-12-04 11:58:09
2008,257,f,LPA0766,2024-12-04 11:58:09
2009,18,f,LPA0702,2024-12-04 11:58:09
2010,220,f,LPA0706,2024-12-04 11:59:09
2011,85,f,LPA0732,2024-12-04 11:59:09
2012,18,f,LPA0738,2024-12-04 11:59:09
2013,777,f,LPA0750,2024-12-04 11:59:09
2014,616,f,LPA0749,2024-12-04 11:59:09
2015,131,f,LPA0737,2024-12-04 11:59:09
2016,145,f,LPA0724,2024-12-04 11:59:09
2017,66,f,LPA0755,2024-12-04 11:59:09
2018,201,f,LPA0729,2024-12-04 11:59:09
2019,38,f,LPA0731,2024-12-04 11:59:09
2020,735,f,LPA0758,2024-12-04 11:59:09
2021,291,f,LPA0765,2024-12-04 11:59:09
2022,47,f,LPA0703,2024-12-04 11:59:09
2023,5,f,LPA0739,2024-12-04 11:59:09
2024,74,f,LPA0764,2024-12-04 11:59:09
2025,19,f,LPA0702,2024-12-04 11:59:09
2026,256,f,LPA0766,2024-12-04 11:59:09
2027,219,f,LPA0706,2024-12-04 12:00:11
2028,74,f,LPA0756,2024-12-04 12:00:11
2029,19,f,LPA0738,2024-12-04 12:00:11
2030,86,f,LPA0732,2024-12-04 12:00:11
2031,617,f,LPA0749,2024-12-04 12:00:11
