id,nb_of_available_parking_spaces,ferme,parking_id,date
57085,637,f,LPA0749,2024-12-16 09:48:08
57084,288,f,LPA0746,2024-12-16 09:48:08
57083,75,f,LPA0740,2024-12-16 09:48:08
57082,888,f,LPA0739,2024-12-16 09:48:08
57081,35,f,LPA0738,2024-12-16 09:48:08
57080,141,f,LPA0732,2024-12-16 09:48:08
57078,236,f,LPA0724,2024-12-16 09:48:08
57077,284,f,LPA0765,2024-12-16 09:48:08
57076,447,f,LPA0706,2024-12-16 09:48:08
57075,94,f,LPA0702,2024-12-16 09:48:08
57074,383,f,LPA0766,2024-12-16 09:48:08
57079,249,f,LPA0731,2024-12-16 09:48:08
57096,1389,f,LPA0750,2024-12-16 09:49:09
57101,390,f,LPA0768,2024-12-16 09:49:09
57100,865,f,LPA0758,2024-12-16 09:49:09
57099,81,f,LPA0756,2024-12-16 09:49:09
57098,263,f,LPA0754,2024-12-16 09:49:09
57095,886,f,LPA0739,2024-12-16 09:49:09
57097,81,f,LPA0751,2024-12-16 09:49:09
57093,248,f,LPA0731,2024-12-16 09:49:09
57088,384,f,LPA0766,2024-12-16 09:49:09
57089,185,f,LPA0703,2024-12-16 09:49:09
57090,444,f,LPA0706,2024-12-16 09:49:09
57094,244,f,LPA0737,2024-12-16 09:49:09
57092,219,f,LPA0729,2024-12-16 09:49:09
57091,282,f,LPA0765,2024-12-16 09:49:09
57110,885,f,LPA0739,2024-12-16 09:50:11
57116,391,f,LPA0768,2024-12-16 09:50:11
57115,77,f,LPA0756,2024-12-16 09:50:11
57114,126,f,LPA0755,2024-12-16 09:50:11
57113,262,f,LPA0754,2024-12-16 09:50:11
57112,636,f,LPA0749,2024-12-16 09:50:11
57111,76,f,LPA0740,2024-12-16 09:50:11
57108,245,f,LPA0731,2024-12-16 09:50:11
57107,110,f,LPA0764,2024-12-16 09:50:11
57106,279,f,LPA0765,2024-12-16 09:50:11
57105,443,f,LPA0706,2024-12-16 09:50:11
57104,183,f,LPA0703,2024-12-16 09:50:11
57103,96,f,LPA0702,2024-12-16 09:50:11
57102,383,f,LPA0766,2024-12-16 09:50:11
57109,245,f,LPA0737,2024-12-16 09:50:11
57123,287,f,LPA0746,2024-12-16 09:51:07
57126,866,f,LPA0758,2024-12-16 09:51:07
57125,76,f,LPA0756,2024-12-16 09:51:07
57124,260,f,LPA0754,2024-12-16 09:51:07
57127,195,f,LPA0776,2024-12-16 09:51:07
57122,884,f,LPA0739,2024-12-16 09:51:07
57120,234,f,LPA0724,2024-12-16 09:51:07
57119,277,f,LPA0765,2024-12-16 09:51:07
57118,442,f,LPA0706,2024-12-16 09:51:07
57117,94,f,LPA0702,2024-12-16 09:51:07
57121,33,f,LPA0738,2024-12-16 09:51:07
57142,390,f,LPA0768,2024-12-16 09:52:09
57141,863,f,LPA0758,2024-12-16 09:52:09
57140,78,f,LPA0756,2024-12-16 09:52:09
57139,259,f,LPA0754,2024-12-16 09:52:09
57138,213,f,LPA0752,2024-12-16 09:52:09
57137,1388,f,LPA0750,2024-12-16 09:52:09
57135,32,f,LPA0738,2024-12-16 09:52:09
57136,888,f,LPA0739,2024-12-16 09:52:09
57133,246,f,LPA0731,2024-12-16 09:52:09
57132,233,f,LPA0724,2024-12-16 09:52:09
57131,276,f,LPA0765,2024-12-16 09:52:09
57130,443,f,LPA0706,2024-12-16 09:52:09
57129,182,f,LPA0703,2024-12-16 09:52:09
57128,385,f,LPA0766,2024-12-16 09:52:09
57134,243,f,LPA0737,2024-12-16 09:52:09
57152,886,f,LPA0739,2024-12-16 09:53:07
57157,194,f,LPA0776,2024-12-16 09:53:07
57156,77,f,LPA0756,2024-12-16 09:53:07
57155,125,f,LPA0755,2024-12-16 09:53:07
57154,257,f,LPA0754,2024-12-16 09:53:07
57153,286,f,LPA0746,2024-12-16 09:53:07
57150,140,f,LPA0732,2024-12-16 09:53:07
57151,244,f,LPA0737,2024-12-16 09:53:07
57148,220,f,LPA0729,2024-12-16 09:53:07
57147,230,f,LPA0724,2024-12-16 09:53:07
57146,107,f,LPA0764,2024-12-16 09:53:07
57145,275,f,LPA0765,2024-12-16 09:53:07
57144,442,f,LPA0706,2024-12-16 09:53:07
57143,181,f,LPA0703,2024-12-16 09:53:07
57149,242,f,LPA0731,2024-12-16 09:53:07
57162,31,f,LPA0738,2024-12-16 09:54:08
57166,75,f,LPA0756,2024-12-16 09:54:08
57165,79,f,LPA0751,2024-12-16 09:54:08
57164,1390,f,LPA0750,2024-12-16 09:54:08
57163,284,f,LPA0746,2024-12-16 09:54:08
57159,441,f,LPA0706,2024-12-16 09:54:08
57160,276,f,LPA0765,2024-12-16 09:54:08
57167,862,f,LPA0758,2024-12-16 09:54:08
57158,91,f,LPA0702,2024-12-16 09:54:08
57161,242,f,LPA0737,2024-12-16 09:54:08
57177,76,f,LPA0756,2024-12-16 09:55:12
57174,285,f,LPA0746,2024-12-16 09:55:12
57179,134,f,LPA0759,2024-12-16 09:55:12
57176,124,f,LPA0755,2024-12-16 09:55:12
57178,859,f,LPA0758,2024-12-16 09:55:12
57175,80,f,LPA0751,2024-12-16 09:55:12
57171,218,f,LPA0729,2024-12-16 09:55:12
57173,139,f,LPA0732,2024-12-16 09:55:12
57172,243,f,LPA0731,2024-12-16 09:55:12
57170,232,f,LPA0724,2024-12-16 09:55:12
57169,440,f,LPA0706,2024-12-16 09:55:12
57168,180,f,LPA0703,2024-12-16 09:55:12
57190,391,f,LPA0768,2024-12-16 09:56:10
57189,1388,f,LPA0750,2024-12-16 09:56:10
57188,77,f,LPA0740,2024-12-16 09:56:10
57187,882,f,LPA0739,2024-12-16 09:56:10
57186,241,f,LPA0737,2024-12-16 09:56:10
57183,231,f,LPA0724,2024-12-16 09:56:10
57184,217,f,LPA0729,2024-12-16 09:56:10
57182,439,f,LPA0706,2024-12-16 09:56:10
57181,181,f,LPA0703,2024-12-16 09:56:10
57180,89,f,LPA0702,2024-12-16 09:56:10
57185,239,f,LPA0731,2024-12-16 09:56:10
57203,881,f,LPA0739,2024-12-16 09:57:10
57205,74,f,LPA0756,2024-12-16 09:57:10
57204,284,f,LPA0746,2024-12-16 09:57:10
57207,132,f,LPA0759,2024-12-16 09:57:10
57208,390,f,LPA0768,2024-12-16 09:57:10
57202,30,f,LPA0738,2024-12-16 09:57:10
57206,858,f,LPA0758,2024-12-16 09:57:10
57200,138,f,LPA0732,2024-12-16 09:57:10
57201,240,f,LPA0737,2024-12-16 09:57:10
57198,216,f,LPA0729,2024-12-16 09:57:10
57191,384,f,LPA0766,2024-12-16 09:57:10
57192,88,f,LPA0702,2024-12-16 09:57:10
57193,180,f,LPA0703,2024-12-16 09:57:10
57194,438,f,LPA0706,2024-12-16 09:57:10
57199,237,f,LPA0731,2024-12-16 09:57:10
57196,106,f,LPA0764,2024-12-16 09:57:10
57197,230,f,LPA0724,2024-12-16 09:57:10
57195,275,f,LPA0765,2024-12-16 09:57:10
57218,388,f,LPA0768,2024-12-16 09:58:12
57217,73,f,LPA0756,2024-12-16 09:58:12
57216,256,f,LPA0754,2024-12-16 09:58:12
57214,880,f,LPA0739,2024-12-16 09:58:12
57215,1386,f,LPA0750,2024-12-16 09:58:12
57211,229,f,LPA0724,2024-12-16 09:58:12
57210,181,f,LPA0703,2024-12-16 09:58:12
57209,383,f,LPA0766,2024-12-16 09:58:12
57213,239,f,LPA0737,2024-12-16 09:58:12
57212,215,f,LPA0729,2024-12-16 09:58:12
57227,238,f,LPA0737,2024-12-16 09:59:11
57233,195,f,LPA0776,2024-12-16 09:59:11
57232,130,f,LPA0759,2024-12-16 09:59:11
57231,74,f,LPA0756,2024-12-16 09:59:11
57230,214,f,LPA0752,2024-12-16 09:59:11
57229,78,f,LPA0740,2024-12-16 09:59:11
57228,879,f,LPA0739,2024-12-16 09:59:11
57225,226,f,LPA0724,2024-12-16 09:59:11
57224,308,f,LPA0716,2024-12-16 09:59:11
57223,105,f,LPA0764,2024-12-16 09:59:11
57222,274,f,LPA0765,2024-12-16 09:59:11
57221,178,f,LPA0703,2024-12-16 09:59:11
57220,87,f,LPA0702,2024-12-16 09:59:11
57219,382,f,LPA0766,2024-12-16 09:59:11
57226,213,f,LPA0729,2024-12-16 09:59:11
57248,194,f,LPA0776,2024-12-16 10:00:11
57247,129,f,LPA0759,2024-12-16 10:00:11
57246,125,f,LPA0755,2024-12-16 10:00:11
57245,254,f,LPA0754,2024-12-16 10:00:11
57244,79,f,LPA0751,2024-12-16 10:00:11
57243,77,f,LPA0740,2024-12-16 10:00:11
57242,874,f,LPA0739,2024-12-16 10:00:11
57239,307,f,LPA0716,2024-12-16 10:00:11
57240,224,f,LPA0724,2024-12-16 10:00:11
57238,104,f,LPA0764,2024-12-16 10:00:11
57237,273,f,LPA0765,2024-12-16 10:00:11
57236,437,f,LPA0706,2024-12-16 10:00:11
57235,177,f,LPA0703,2024-12-16 10:00:11
57234,84,f,LPA0702,2024-12-16 10:00:11
57241,237,f,LPA0737,2024-12-16 10:00:11
57261,1385,f,LPA0750,2024-12-16 10:01:09
57260,634,f,LPA0749,2024-12-16 10:01:09
57262,78,f,LPA0751,2024-12-16 10:01:09
57259,283,f,LPA0746,2024-12-16 10:01:09
57264,72,f,LPA0756,2024-12-16 10:01:09
57265,857,f,LPA0758,2024-12-16 10:01:09
57266,127,f,LPA0759,2024-12-16 10:01:09
57263,255,f,LPA0754,2024-12-16 10:01:09
57258,76,f,LPA0740,2024-12-16 10:01:09
57252,271,f,LPA0765,2024-12-16 10:01:09
57256,236,f,LPA0737,2024-12-16 10:01:09
57249,83,f,LPA0702,2024-12-16 10:01:09
57250,176,f,LPA0703,2024-12-16 10:01:09
57251,436,f,LPA0706,2024-12-16 10:01:09
57257,29,f,LPA0738,2024-12-16 10:01:09
57253,103,f,LPA0764,2024-12-16 10:01:09
57254,223,f,LPA0724,2024-12-16 10:01:09
57255,212,f,LPA0729,2024-12-16 10:01:09
57283,389,f,LPA0768,2024-12-16 10:02:12
57282,125,f,LPA0759,2024-12-16 10:02:12
57281,71,f,LPA0756,2024-12-16 10:02:12
57280,254,f,LPA0754,2024-12-16 10:02:12
57279,215,f,LPA0752,2024-12-16 10:02:12
57278,77,f,LPA0751,2024-12-16 10:02:12
57276,873,f,LPA0739,2024-12-16 10:02:12
57275,27,f,LPA0738,2024-12-16 10:02:12
57277,282,f,LPA0746,2024-12-16 10:02:12
57273,137,f,LPA0732,2024-12-16 10:02:12
57272,235,f,LPA0731,2024-12-16 10:02:12
57271,221,f,LPA0724,2024-12-16 10:02:12
57270,102,f,LPA0764,2024-12-16 10:02:12
57269,434,f,LPA0706,2024-12-16 10:02:12
57268,82,f,LPA0702,2024-12-16 10:02:12
57267,381,f,LPA0766,2024-12-16 10:02:12
57274,235,f,LPA0737,2024-12-16 10:02:12
57294,633,f,LPA0749,2024-12-16 10:03:07
57300,388,f,LPA0768,2024-12-16 10:03:07
57299,123,f,LPA0759,2024-12-16 10:03:07
57298,856,f,LPA0758,2024-12-16 10:03:07
57297,70,f,LPA0756,2024-12-16 10:03:07
57296,255,f,LPA0754,2024-12-16 10:03:07
57295,217,f,LPA0752,2024-12-16 10:03:07
57293,869,f,LPA0739,2024-12-16 10:03:07
57285,175,f,LPA0703,2024-12-16 10:03:07
57291,233,f,LPA0737,2024-12-16 10:03:07
57290,233,f,LPA0731,2024-12-16 10:03:07
57289,211,f,LPA0729,2024-12-16 10:03:07
57288,220,f,LPA0724,2024-12-16 10:03:07
57287,101,f,LPA0764,2024-12-16 10:03:07
57286,433,f,LPA0706,2024-12-16 10:03:07
57284,81,f,LPA0702,2024-12-16 10:03:07
57292,26,f,LPA0738,2024-12-16 10:03:07
57308,210,f,LPA0729,2024-12-16 10:04:10
57314,386,f,LPA0768,2024-12-16 10:04:10
57313,122,f,LPA0759,2024-12-16 10:04:10
57312,1386,f,LPA0750,2024-12-16 10:04:10
57310,874,f,LPA0739,2024-12-16 10:04:10
57307,219,f,LPA0724,2024-12-16 10:04:10
57311,281,f,LPA0746,2024-12-16 10:04:10
57305,267,f,LPA0765,2024-12-16 10:04:10
57306,98,f,LPA0764,2024-12-16 10:04:10
57301,380,f,LPA0766,2024-12-16 10:04:10
57302,79,f,LPA0702,2024-12-16 10:04:10
57309,231,f,LPA0731,2024-12-16 10:04:10
57303,173,f,LPA0703,2024-12-16 10:04:10
57304,431,f,LPA0706,2024-12-16 10:04:10
57328,121,f,LPA0759,2024-12-16 10:05:10
57327,857,f,LPA0758,2024-12-16 10:05:10
57326,71,f,LPA0756,2024-12-16 10:05:10
57325,254,f,LPA0754,2024-12-16 10:05:10
57323,75,f,LPA0740,2024-12-16 10:05:10
57322,877,f,LPA0739,2024-12-16 10:05:10
57324,280,f,LPA0746,2024-12-16 10:05:10
57320,228,f,LPA0731,2024-12-16 10:05:10
57319,218,f,LPA0724,2024-12-16 10:05:10
57318,99,f,LPA0764,2024-12-16 10:05:10
57317,265,f,LPA0765,2024-12-16 10:05:10
57316,75,f,LPA0702,2024-12-16 10:05:10
57315,379,f,LPA0766,2024-12-16 10:05:10
57321,232,f,LPA0737,2024-12-16 10:05:10
57337,74,f,LPA0740,2024-12-16 10:06:09
57342,385,f,LPA0768,2024-12-16 10:06:09
57341,120,f,LPA0759,2024-12-16 10:06:09
57340,70,f,LPA0756,2024-12-16 10:06:09
57339,76,f,LPA0751,2024-12-16 10:06:09
57338,279,f,LPA0746,2024-12-16 10:06:09
57336,875,f,LPA0739,2024-12-16 10:06:09
57333,217,f,LPA0724,2024-12-16 10:06:09
57334,211,f,LPA0729,2024-12-16 10:06:09
57332,97,f,LPA0764,2024-12-16 10:06:09
57331,263,f,LPA0765,2024-12-16 10:06:09
57330,432,f,LPA0706,2024-12-16 10:06:09
57329,72,f,LPA0702,2024-12-16 10:06:09
57335,136,f,LPA0732,2024-12-16 10:06:09
57353,216,f,LPA0752,2024-12-16 10:07:08
57352,1385,f,LPA0750,2024-12-16 10:07:08
57351,632,f,LPA0749,2024-12-16 10:07:08
57350,275,f,LPA0746,2024-12-16 10:07:08
57349,233,f,LPA0737,2024-12-16 10:07:08
57348,137,f,LPA0732,2024-12-16 10:07:08
57346,216,f,LPA0724,2024-12-16 10:07:08
57345,261,f,LPA0765,2024-12-16 10:07:08
57344,433,f,LPA0706,2024-12-16 10:07:08
57343,380,f,LPA0766,2024-12-16 10:07:08
57347,225,f,LPA0731,2024-12-16 10:07:08
57360,877,f,LPA0739,2024-12-16 10:08:08
57364,69,f,LPA0756,2024-12-16 10:08:08
57363,215,f,LPA0752,2024-12-16 10:08:08
57362,1386,f,LPA0750,2024-12-16 10:08:08
57361,633,f,LPA0749,2024-12-16 10:08:08
57365,119,f,LPA0759,2024-12-16 10:08:08
57359,134,f,LPA0732,2024-12-16 10:08:08
57357,214,f,LPA0724,2024-12-16 10:08:08
57356,258,f,LPA0765,2024-12-16 10:08:08
57355,431,f,LPA0706,2024-12-16 10:08:08
57354,73,f,LPA0702,2024-12-16 10:08:08
57358,223,f,LPA0731,2024-12-16 10:08:08
57380,193,f,LPA0776,2024-12-16 10:09:08
57379,384,f,LPA0768,2024-12-16 10:09:08
57378,68,f,LPA0756,2024-12-16 10:09:08
57377,631,f,LPA0749,2024-12-16 10:09:08
57376,274,f,LPA0746,2024-12-16 10:09:08
57375,73,f,LPA0740,2024-12-16 10:09:08
57373,232,f,LPA0737,2024-12-16 10:09:08
57374,874,f,LPA0739,2024-12-16 10:09:08
57371,212,f,LPA0724,2024-12-16 10:09:08
57370,306,f,LPA0716,2024-12-16 10:09:08
57369,254,f,LPA0765,2024-12-16 10:09:08
57368,175,f,LPA0703,2024-12-16 10:09:08
57367,71,f,LPA0702,2024-12-16 10:09:08
57366,381,f,LPA0766,2024-12-16 10:09:08
57372,224,f,LPA0731,2024-12-16 10:09:08
57390,873,f,LPA0739,2024-12-16 10:10:10
57395,856,f,LPA0758,2024-12-16 10:10:10
57394,69,f,LPA0756,2024-12-16 10:10:10
57393,253,f,LPA0754,2024-12-16 10:10:10
57392,77,f,LPA0751,2024-12-16 10:10:10
57391,72,f,LPA0740,2024-12-16 10:10:10
57389,135,f,LPA0732,2024-12-16 10:10:10
57381,380,f,LPA0766,2024-12-16 10:10:10
57387,211,f,LPA0724,2024-12-16 10:10:10
57386,305,f,LPA0716,2024-12-16 10:10:10
57385,96,f,LPA0764,2024-12-16 10:10:10
57384,253,f,LPA0765,2024-12-16 10:10:10
57383,430,f,LPA0706,2024-12-16 10:10:10
57382,69,f,LPA0702,2024-12-16 10:10:10
57388,223,f,LPA0731,2024-12-16 10:10:10
57404,632,f,LPA0749,2024-12-16 10:11:08
57409,857,f,LPA0758,2024-12-16 10:11:08
57408,70,f,LPA0756,2024-12-16 10:11:08
57407,127,f,LPA0755,2024-12-16 10:11:08
57406,216,f,LPA0752,2024-12-16 10:11:08
57405,1388,f,LPA0750,2024-12-16 10:11:08
57403,872,f,LPA0739,2024-12-16 10:11:08
57410,154,f,LPA0777,2024-12-16 10:11:08
57401,219,f,LPA0731,2024-12-16 10:11:08
57396,381,f,LPA0766,2024-12-16 10:11:08
57397,68,f,LPA0702,2024-12-16 10:11:08
57402,134,f,LPA0732,2024-12-16 10:11:08
57399,306,f,LPA0716,2024-12-16 10:11:08
57400,210,f,LPA0729,2024-12-16 10:11:08
57398,174,f,LPA0703,2024-12-16 10:11:08
57424,192,f,LPA0776,2024-12-16 10:12:09
57423,383,f,LPA0768,2024-12-16 10:12:09
57422,118,f,LPA0759,2024-12-16 10:12:09
57421,128,f,LPA0755,2024-12-16 10:12:09
57419,25,f,LPA0738,2024-12-16 10:12:09
57417,133,f,LPA0732,2024-12-16 10:12:09
57420,273,f,LPA0746,2024-12-16 10:12:09
57415,209,f,LPA0724,2024-12-16 10:12:09
57414,429,f,LPA0706,2024-12-16 10:12:09
57413,173,f,LPA0703,2024-12-16 10:12:09
57412,65,f,LPA0702,2024-12-16 10:12:09
57411,379,f,LPA0766,2024-12-16 10:12:09
57416,213,f,LPA0731,2024-12-16 10:12:09
57418,233,f,LPA0737,2024-12-16 10:12:09
57434,132,f,LPA0732,2024-12-16 10:13:09
57441,375,t,LPA0772,2024-12-16 10:13:09
57440,117,f,LPA0759,2024-12-16 10:13:09
57439,72,f,LPA0756,2024-12-16 10:13:09
57438,217,f,LPA0752,2024-12-16 10:13:09
57437,1387,f,LPA0750,2024-12-16 10:13:09
57436,274,f,LPA0746,2024-12-16 10:13:09
57435,870,f,LPA0739,2024-12-16 10:13:09
57432,209,f,LPA0729,2024-12-16 10:13:09
57431,206,f,LPA0724,2024-12-16 10:13:09
57430,97,f,LPA0764,2024-12-16 10:13:09
57429,252,f,LPA0765,2024-12-16 10:13:09
57428,428,f,LPA0706,2024-12-16 10:13:09
57427,172,f,LPA0703,2024-12-16 10:13:09
57426,62,f,LPA0702,2024-12-16 10:13:09
57425,378,f,LPA0766,2024-12-16 10:13:09
57433,210,f,LPA0731,2024-12-16 10:13:09
57455,384,f,LPA0768,2024-12-16 10:14:09
57454,116,f,LPA0759,2024-12-16 10:14:09
57453,74,f,LPA0756,2024-12-16 10:14:09
57452,252,f,LPA0754,2024-12-16 10:14:09
57451,872,f,LPA0739,2024-12-16 10:14:09
57450,24,f,LPA0738,2024-12-16 10:14:09
57449,234,f,LPA0737,2024-12-16 10:14:09
57447,208,f,LPA0729,2024-12-16 10:14:09
57446,208,f,LPA0724,2024-12-16 10:14:09
57445,304,f,LPA0716,2024-12-16 10:14:09
57444,250,f,LPA0765,2024-12-16 10:14:09
57443,429,f,LPA0706,2024-12-16 10:14:09
57442,171,f,LPA0703,2024-12-16 10:14:09
57448,207,f,LPA0731,2024-12-16 10:14:09
57463,1386,f,LPA0750,2024-12-16 10:15:10
57466,115,f,LPA0759,2024-12-16 10:15:10
57465,859,f,LPA0758,2024-12-16 10:15:10
57464,73,f,LPA0756,2024-12-16 10:15:10
57462,868,f,LPA0739,2024-12-16 10:15:10
57467,191,f,LPA0776,2024-12-16 10:15:10
57460,133,f,LPA0732,2024-12-16 10:15:10
57459,204,f,LPA0731,2024-12-16 10:15:10
57458,207,f,LPA0729,2024-12-16 10:15:10
57457,207,f,LPA0724,2024-12-16 10:15:10
57456,60,f,LPA0702,2024-12-16 10:15:10
57461,235,f,LPA0737,2024-12-16 10:15:10
57478,385,f,LPA0768,2024-12-16 10:16:08
57477,76,f,LPA0756,2024-12-16 10:16:08
57475,74,f,LPA0740,2024-12-16 10:16:08
57476,275,f,LPA0746,2024-12-16 10:16:08
57474,865,f,LPA0739,2024-12-16 10:16:08
57469,208,f,LPA0724,2024-12-16 10:16:08
57472,132,f,LPA0732,2024-12-16 10:16:08
57471,202,f,LPA0731,2024-12-16 10:16:08
57470,206,f,LPA0729,2024-12-16 10:16:08
57468,377,f,LPA0766,2024-12-16 10:16:08
57473,234,f,LPA0737,2024-12-16 10:16:08
57489,113,f,LPA0759,2024-12-16 10:17:09
57488,127,f,LPA0755,2024-12-16 10:17:09
57487,251,f,LPA0754,2024-12-16 10:17:09
57486,76,f,LPA0751,2024-12-16 10:17:09
57485,864,f,LPA0739,2024-12-16 10:17:09
57484,134,f,LPA0732,2024-12-16 10:17:09
57483,207,f,LPA0724,2024-12-16 10:17:09
57482,96,f,LPA0764,2024-12-16 10:17:09
57481,428,f,LPA0706,2024-12-16 10:17:09
57480,170,f,LPA0703,2024-12-16 10:17:09
57479,56,f,LPA0702,2024-12-16 10:17:09
57501,384,f,LPA0768,2024-12-16 10:18:09
57500,75,f,LPA0756,2024-12-16 10:18:09
57499,126,f,LPA0755,2024-12-16 10:18:09
57497,866,f,LPA0739,2024-12-16 10:18:09
57496,133,f,LPA0732,2024-12-16 10:18:09
57498,252,f,LPA0754,2024-12-16 10:18:09
57494,207,f,LPA0729,2024-12-16 10:18:09
57493,98,f,LPA0764,2024-12-16 10:18:09
57492,249,f,LPA0765,2024-12-16 10:18:09
57491,55,f,LPA0702,2024-12-16 10:18:09
57490,378,f,LPA0766,2024-12-16 10:18:09
57495,200,f,LPA0731,2024-12-16 10:18:09
57516,382,f,LPA0768,2024-12-16 10:19:08
57515,111,f,LPA0759,2024-12-16 10:19:08
57514,71,f,LPA0756,2024-12-16 10:19:08
57513,125,f,LPA0755,2024-12-16 10:19:08
57512,1385,f,LPA0750,2024-12-16 10:19:08
57511,863,f,LPA0739,2024-12-16 10:19:08
57510,23,f,LPA0738,2024-12-16 10:19:08
57509,233,f,LPA0737,2024-12-16 10:19:08
57507,197,f,LPA0731,2024-12-16 10:19:08
57506,206,f,LPA0729,2024-12-16 10:19:08
57505,205,f,LPA0724,2024-12-16 10:19:08
57504,251,f,LPA0765,2024-12-16 10:19:08
57503,427,f,LPA0706,2024-12-16 10:19:08
57502,377,f,LPA0766,2024-12-16 10:19:08
57508,132,f,LPA0732,2024-12-16 10:19:08
57526,73,f,LPA0740,2024-12-16 10:20:10
57531,192,f,LPA0776,2024-12-16 10:20:10
57530,70,f,LPA0756,2024-12-16 10:20:10
57529,126,f,LPA0755,2024-12-16 10:20:10
57528,216,f,LPA0752,2024-12-16 10:20:10
57527,1384,f,LPA0750,2024-12-16 10:20:10
57525,857,f,LPA0739,2024-12-16 10:20:10
57524,131,f,LPA0732,2024-12-16 10:20:10
57523,195,f,LPA0731,2024-12-16 10:20:10
57522,205,f,LPA0729,2024-12-16 10:20:10
57521,99,f,LPA0764,2024-12-16 10:20:10
57520,248,f,LPA0765,2024-12-16 10:20:10
57519,172,f,LPA0703,2024-12-16 10:20:10
57518,56,f,LPA0702,2024-12-16 10:20:10
57517,376,f,LPA0766,2024-12-16 10:20:10
57544,381,f,LPA0768,2024-12-16 10:21:07
57543,109,f,LPA0759,2024-12-16 10:21:07
57542,858,f,LPA0758,2024-12-16 10:21:07
57541,215,f,LPA0752,2024-12-16 10:21:07
57540,75,f,LPA0751,2024-12-16 10:21:07
57539,191,f,LPA0731,2024-12-16 10:21:07
57537,204,f,LPA0724,2024-12-16 10:21:07
57536,305,f,LPA0716,2024-12-16 10:21:07
57535,98,f,LPA0764,2024-12-16 10:21:07
57534,425,f,LPA0706,2024-12-16 10:21:07
57533,55,f,LPA0702,2024-12-16 10:21:07
57532,378,f,LPA0766,2024-12-16 10:21:07
57538,203,f,LPA0729,2024-12-16 10:21:07
57552,188,f,LPA0731,2024-12-16 10:22:07
57556,857,f,LPA0758,2024-12-16 10:22:07
57555,128,f,LPA0755,2024-12-16 10:22:07
57554,251,f,LPA0754,2024-12-16 10:22:07
57553,854,f,LPA0739,2024-12-16 10:22:07
57551,203,f,LPA0724,2024-12-16 10:22:07
57550,304,f,LPA0716,2024-12-16 10:22:07
57549,96,f,LPA0764,2024-12-16 10:22:07
57548,250,f,LPA0765,2024-12-16 10:22:07
57547,173,f,LPA0703,2024-12-16 10:22:07
57546,56,f,LPA0702,2024-12-16 10:22:07
57545,379,f,LPA0766,2024-12-16 10:22:07
57569,380,f,LPA0768,2024-12-16 10:23:08
57568,107,f,LPA0759,2024-12-16 10:23:08
57567,1382,f,LPA0750,2024-12-16 10:23:08
57566,852,f,LPA0739,2024-12-16 10:23:08
57565,24,f,LPA0738,2024-12-16 10:23:08
57564,232,f,LPA0737,2024-12-16 10:23:08
57563,183,f,LPA0731,2024-12-16 10:23:08
57562,204,f,LPA0729,2024-12-16 10:23:08
57561,202,f,LPA0724,2024-12-16 10:23:08
57560,95,f,LPA0764,2024-12-16 10:23:08
57559,248,f,LPA0765,2024-12-16 10:23:08
57558,424,f,LPA0706,2024-12-16 10:23:08
57557,54,f,LPA0702,2024-12-16 10:23:08
57583,71,f,LPA0756,2024-12-16 10:24:08
57581,274,f,LPA0746,2024-12-16 10:24:08
57580,851,f,LPA0739,2024-12-16 10:24:08
57579,23,f,LPA0738,2024-12-16 10:24:08
57578,179,f,LPA0731,2024-12-16 10:24:08
57577,203,f,LPA0729,2024-12-16 10:24:08
57582,250,f,LPA0754,2024-12-16 10:24:08
57575,303,f,LPA0716,2024-12-16 10:24:08
57574,247,f,LPA0765,2024-12-16 10:24:08
57573,426,f,LPA0706,2024-12-16 10:24:08
57572,171,f,LPA0703,2024-12-16 10:24:08
57571,53,f,LPA0702,2024-12-16 10:24:08
57576,201,f,LPA0724,2024-12-16 10:24:08
57570,376,f,LPA0766,2024-12-16 10:24:08
57601,191,f,LPA0776,2024-12-16 10:25:11
57600,379,f,LPA0768,2024-12-16 10:25:11
57599,106,f,LPA0759,2024-12-16 10:25:11
57598,69,f,LPA0756,2024-12-16 10:25:11
57597,1381,f,LPA0750,2024-12-16 10:25:11
57596,633,f,LPA0749,2024-12-16 10:25:11
57595,273,f,LPA0746,2024-12-16 10:25:11
57594,74,f,LPA0740,2024-12-16 10:25:11
57593,848,f,LPA0739,2024-12-16 10:25:11
57584,50,f,LPA0702,2024-12-16 10:25:11
57591,130,f,LPA0732,2024-12-16 10:25:11
57590,178,f,LPA0731,2024-12-16 10:25:11
57589,202,f,LPA0729,2024-12-16 10:25:11
57588,200,f,LPA0724,2024-12-16 10:25:11
57587,302,f,LPA0716,2024-12-16 10:25:11
57586,244,f,LPA0765,2024-12-16 10:25:11
57585,168,f,LPA0703,2024-12-16 10:25:11
57592,230,f,LPA0737,2024-12-16 10:25:11
57613,214,f,LPA0752,2024-12-16 10:26:09
57614,249,f,LPA0754,2024-12-16 10:26:09
57615,68,f,LPA0756,2024-12-16 10:26:09
57612,1382,f,LPA0750,2024-12-16 10:26:09
57617,378,f,LPA0768,2024-12-16 10:26:09
57618,190,f,LPA0776,2024-12-16 10:26:09
57616,858,f,LPA0758,2024-12-16 10:26:09
57611,635,f,LPA0749,2024-12-16 10:26:09
57608,231,f,LPA0737,2024-12-16 10:26:09
57609,24,f,LPA0738,2024-12-16 10:26:09
